id,file,reportedtime,occurrencetype,occurrencetypeid,crimetype,crimetypeid,crimecategory,crimecategoryid,location,locationid,neighbourhood,neighbourhoodid,lat,long
4201201511559,2015-11559,5/2/2015 9:05:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,10XX STEWART AVE ,26386,Newcastle/brechin,16,49.180904,-123.945772
4201201512423,2015-12423,5/10/2015 10:00:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,6XX 1ST ST,26593,University District,19,49.170376,-123.960256
420120156924,2015-6924,3/15/2015 12:37:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,20XX BOXWOOD RD,26695,Northfield,5,49.186665,-123.994741
4201201513995,2015-13995,5/26/2015 2:50:00 AM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,7XX TERMINAL AVE N,26717,Newcastle/brechin,16,49.178769,-123.948133
4201201514911,2015-14911,6/2/2015 11:00:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,5XX BOWEN RD,26752,University District,19,49.170985,-123.952636
4201201513588,2015-13588,5/22/2015 10:11:00 AM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,5XX BOWEN RD,26752,University District,19,49.170985,-123.952636
4201201513249,2015-13249,5/19/2015 11:25:00 AM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,5XX BOWEN RD,26752,University District,19,49.170985,-123.952636
4201201512842,2015-12842,5/15/2015 9:08:00 AM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,XX BRYDEN ST,26769,Newcastle/brechin,16,49.174816,-123.942483
4201201515429,2015-15429,6/7/2015 7:12:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,18XX RICHARDSON RD,26778,Chase River,8,49.110847,-123.928169
420120157376,2015-7376,3/20/2015 3:14:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,5XX HECATE ST,26798,Downtown,2,49.16045,-123.93739
420120158840,2015-8840,4/5/2015 10:53:00 AM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,XX CALEDONIA AVE,26845,Newcastle/brechin,16,49.173471,-123.947952
4201201511676,2015-11676,5/4/2015 9:40:00 AM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,2XX TOWNSITE RD,26917,Newcastle/brechin,16,49.177355,-123.946646
420120157598,2015-7598,3/23/2015 9:16:00 AM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,41XX WELLINGTON RD,26928,Diver Lake,13,49.206991,-124.020158
4201201513239,2015-13239,5/18/2015 10:00:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,5XX FRANKLYN ST,26987,Downtown,2,49.163114,-123.941694
420120157607,2015-7607,3/23/2015 10:45:00 AM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,33XX SHENTON RD,27161,Diver Lake,13,49.201288,-124.006418
420120155016,2015-5016,2/23/2015 9:00:00 AM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,11XX BEAUFORT DR,27526,Townsite,17,49.180983,-123.968132
4201201516921,2015-16921,6/19/2015 12:28:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,16XX TOWNSITE RD,27555,Northfield,5,49.181672,-123.977679
4201201511822,2015-11822,5/5/2015 9:52:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,16XX TOWNSITE RD,27555,Northfield,5,49.181672,-123.977679
420120155632,2015-5632,3/8/2015 2:58:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,16XX TOWNSITE RD,27555,Northfield,5,49.181672,-123.977679
4201201513464,2015-13464,5/21/2015 10:41:00 AM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,16XX CASPERS WAY,27610,Northfield,5,49.17784,-123.977153
420120158838,2015-8838,4/5/2015 10:18:00 AM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,1XX VICTORIA RD,27617,South End,6,49.159097,-123.935232
420120156793,2015-6793,3/14/2015 6:02:00 AM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,19XX CINNABAR DR,27816,Chase River,8,49.105772,-123.932074
420120157253,2015-7253,3/19/2015 4:45:00 AM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,12XX NANAIMO LAKES RD,27868,Westwood,18,49.134168,-123.974731
420120155952,2015-5952,2/24/2015 11:59:00 AM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,17XX DUFFERIN CRES,27874,Northfield,5,49.183385,-123.979897
420120155817,2015-5817,3/10/2015 4:30:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,8XX JORDON AVE,27928,Harewood,10,49.146073,-123.946273
420120156813,2015-6813,2/24/2015 11:59:00 AM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,XX GILLESPIE ST,27947,South End,6,49.152048,-123.931342
420120156912,2015-6912,3/15/2015 11:19:00 AM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,NEEDHAM ST / IRWIN ST,27980,South End,6,49.153425,-123.931088
420120159536,2015-9536,4/12/2015 4:24:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,8XX FARQUHAR ST,28066,South End,6,49.156087,-123.933969
420120159515,2015-9515,4/12/2015 12:49:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,13XX ISLAND HWY S,28068,Chase River,8,49.129359,-123.9206
420120159477,2015-9477,4/11/2015 10:58:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,13XX PRINCESS ROYAL AVE,28079,Newcastle/brechin,16,49.183682,-123.952801
4201201510715,2015-10715,4/24/2015 10:10:00 AM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,49XX FILLINGER CRES,28110,North Slope,7,49.238818,-123.98908
4201201510174,2015-10174,4/18/2015 7:39:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,32XX SMUGGLERS HILL DR,28152,Linley Valley,14,49.210685,-123.979338
4201201515374,2015-15374,6/7/2015 9:40:00 AM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,2XX TERMINAL AVE N,28158,Newcastle/brechin,16,49.174642,-123.946168
4201201514041,2015-14041,5/26/2015 2:43:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,2XX TERMINAL AVE N,28158,Newcastle/brechin,16,49.174642,-123.946168
4201201510124,2015-10124,4/18/2015 1:02:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,2XX TERMINAL AVE N,28158,Newcastle/brechin,16,49.174642,-123.946168
4201201510986,2015-10986,4/26/2015 10:00:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,18XX GRANT AVE,28162,Townsite,17,49.188445,-123.965494
4201201511242,2015-11242,4/29/2015 3:11:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,6XX SARUM RISE WAY,28172,University District,19,49.167759,-123.963842
4201201513821,2015-13821,5/24/2015 8:08:00 AM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,22XX LABIEUX RD,28190,Northfield,5,49.201384,-123.996572
4201201512422,2015-12422,5/9/2015 12:00:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,56XX NORASEA RD,28198,North Slope,7,49.2345,-124.009756
4201201513586,2015-13586,5/22/2015 9:54:00 AM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,56XX EDGEWATER LANE,28232,Rutherford,12,49.221885,-124.032243
4201201512347,2015-12347,5/9/2015 5:30:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,46XX LAGUNA WAY,28248,Hammond Bay,15,49.228662,-123.975354
4201201512828,2015-12828,5/14/2015 9:00:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,5XX TOWNSITE RD,28261,Townsite,17,49.176974,-123.951813
4201201513574,2015-13574,5/21/2015 7:00:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,LORNE PL / BEAUFORT DR,28264,Townsite,17,49.181317,-123.967215
4201201515824,2015-15824,6/10/2015 6:21:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,37XX COUNTRY CLUB DR,28305,Departure Bay,3,49.204977,-124.000197
4201201514602,2015-14602,5/30/2015 11:00:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,37XX COUNTRY CLUB DR,28305,Departure Bay,3,49.204977,-124.000197
4201201514402,2015-14402,5/29/2015 6:55:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,59XX WATERTON DR,28324,Rutherford,12,49.233223,-124.035506
4201201516264,2015-16264,6/14/2015 7:10:00 AM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,13XX STEWART AVE,28402,Newcastle/brechin,16,49.185832,-123.947751
4201201518336,2015-18336,6/29/2015 11:59:00 PM,Other Break and Enter,2120-03,Break and Enter,1,Property Crime,1,46XX WELLINGTON RD,28530,Diver Lake,13,49.208945,-124.026322
4201201518378,2015-18378,7/1/2015 8:49:00 AM,Seasonal Residence Break and Enter,2120-04,Break and Enter,1,Property Crime,1,30XX WATERSTONE WAY,28531,Linley Valley,14,49.209522,-123.962633
4201201510163,2015-10163,4/18/2015 6:01:00 PM,Theft Bicycle Over $5000,2130-10,Theft,4,Property Crime,1,53XX ARBOUR LANE,28136,Rutherford,12,49.228131,-124.021936
4201201512587,2015-12587,5/10/2015 8:30:00 PM,Theft Other Over $5000,2130-13,Theft,4,Property Crime,1,18XX STEWART AVE,20710,Newcastle/brechin,16,49.188605,-123.951357
4201201517049,2015-17049,6/20/2015 4:07:00 PM,Theft Other Over $5000,2130-13,Theft,4,Property Crime,1,5XX 5TH ST,23281,Harewood,10,49.155141,-123.951757
4201201516653,2015-16653,6/17/2015 11:22:00 AM,Theft Other Over $5000,2130-13,Theft,4,Property Crime,1,4XX NEWCASTLE AVE,25844,Newcastle/brechin,16,49.176392,-123.94246
4201201513439,2015-13439,5/21/2015 4:57:00 AM,Theft Other Over $5000,2130-13,Theft,4,Property Crime,1,2XX CALEDONIA AVE,27358,Newcastle/brechin,16,49.175405,-123.948162
420120157246,2015-7246,3/19/2015 10:00:00 AM,Theft Other Over $5000,2130-13,Theft,4,Property Crime,1,15XX BUSH ST,27951,Northfield,5,49.179331,-123.969916
4201201510994,2015-10994,4/24/2015 6:00:00 PM,Theft Other Over $5000,2130-13,Theft,4,Property Crime,1,7XX JACKSON RD,28120,Duke Pt,9,49.146231,-123.882352
4201201514105,2015-14105,5/27/2015 9:30:00 AM,Theft Other Over $5000,2130-13,Theft,4,Property Crime,1,BOUNDARY CRES / GRAHAM CRES,28339,Townsite,17,49.18159,-123.970712
4201201516429,2015-16429,6/15/2015 5:12:00 PM,Theft Other Over $5000,2130-13,Theft,4,Property Crime,1,25XX LABIEUX RD,28448,Diver Lake,13,49.1992,-124.010631
4201201518486,2015-18486,7/2/2015 10:06:00 AM,Theft Other Over $5000,2130-13,Theft,4,Property Crime,1,23XX DEPARTURE BAY RD,28483,Departure Bay,3,49.194846,-123.970778
4201201510639,2015-10639,4/23/2015 10:42:00 AM,Theft From Motor Vehicle Over $5000,2132-00,Theft from Motor Vehicle,5,Property Crime,1,18XX DUFFERIN CRES,20677,Northfield,5,49.183802,-123.982534
420120156314,2015-6314,3/6/2015 5:59:00 PM,Theft From Motor Vehicle Over $5000,2132-00,Theft from Motor Vehicle,5,Property Crime,1,3XX WAKESIAH AVE,22393,University District,19,49.159922,-123.961118
420120157151,2015-7151,3/17/2015 10:00:00 PM,Theft From Motor Vehicle Over $5000,2132-00,Theft from Motor Vehicle,5,Property Crime,1,6XX BEACONSFIELD RD,23832,University District,19,49.164703,-123.959671
420120159597,2015-9597,4/13/2015 1:00:00 AM,Theft From Motor Vehicle Over $5000,2132-00,Theft from Motor Vehicle,5,Property Crime,1,XX ARENA ST,26062,Downtown,2,49.17072,-123.939566
4201201510290,2015-10290,4/19/2015 9:57:00 PM,Theft From Motor Vehicle Over $5000,2132-00,Theft from Motor Vehicle,5,Property Crime,1,3XX HECATE ST,26087,Downtown,2,49.162098,-123.936298
4201201512096,2015-12096,5/8/2015 6:03:00 AM,Theft From Motor Vehicle Over $5000,2132-00,Theft from Motor Vehicle,5,Property Crime,1,XX CHAPEL ST ,26382,Downtown,2,49.168184,-123.937863
4201201512768,2015-12768,5/9/2015 6:00:00 PM,Theft From Motor Vehicle Over $5000,2132-00,Theft from Motor Vehicle,5,Property Crime,1,9XX TOWNSITE RD,26671,Townsite,17,49.178234,-123.961717
4201201513897,2015-13897,5/25/2015 7:34:00 AM,Theft From Motor Vehicle Over $5000,2132-00,Theft from Motor Vehicle,5,Property Crime,1,5XX VICTORIA RD,28312,South End,6,49.154054,-123.936152
4201201516304,2015-16304,6/14/2015 2:54:00 PM,Theft of Auto Over $5000,2135-01,Theft of Motor Vehicle,6,Property Crime,1,1XX WAKESIAH AVE,21052,University District,19,49.169595,-123.962126
420120156003,2015-6003,3/13/2015 7:25:00 AM,Theft of Auto Over $5000,2135-01,Theft of Motor Vehicle,6,Property Crime,1,64XX METRAL DR,23699,Pleasant Valley,20,49.231774,-124.044187
4201201514416,2015-14416,5/29/2015 8:55:00 PM,Theft of Auto Over $5000,2135-01,Theft of Motor Vehicle,6,Property Crime,1,66XX ISLAND HWY N,26592,Dover,11,49.236059,-124.045561
4201201513948,2015-13948,5/25/2015 3:07:00 PM,Theft of Auto Over $5000,2135-01,Theft of Motor Vehicle,6,Property Crime,1,2XX TERMINAL AVE,26636,Downtown,2,49.16665,-123.939165
4201201518733,2015-18733,7/4/2015 10:06:00 AM,Theft of Auto Over $5000,2135-01,Theft of Motor Vehicle,6,Property Crime,1,24XX GLENAYR DR,27625,Departure Bay,3,49.197608,-123.976198
420120156878,2015-6878,3/14/2015 11:45:00 PM,Theft of Auto Over $5000,2135-01,Theft of Motor Vehicle,6,Property Crime,1,20XX CATHERS DR,27887,Westwood,18,49.173484,-123.989106
4201201518849,2015-18849,7/5/2015 10:13:00 AM,Theft of Auto Over $5000,2135-01,Theft of Motor Vehicle,6,Property Crime,1,24XX LYNBURN CRES,27892,Departure Bay,3,49.194795,-123.972429
4201201510612,2015-10612,4/23/2015 12:49:00 AM,Theft of Auto Over $5000,2135-01,Theft of Motor Vehicle,6,Property Crime,1,23XX HAYES RD,27958,Diver Lake,13,49.203367,-124.004478
4201201510092,2015-10092,4/18/2015 3:14:00 AM,Theft of Auto Over $5000,2135-01,Theft of Motor Vehicle,6,Property Crime,1,6XX 5TH ST,28127,Harewood,10,49.155174,-123.958973
4201201512008,2015-12008,5/7/2015 1:03:00 PM,Theft of Auto Over $5000,2135-01,Theft of Motor Vehicle,6,Property Crime,1,18XX MEGHAN PL,28188,Northfield,5,49.191092,-123.978568
4201201512245,2015-12245,5/9/2015 10:21:00 AM,Theft of Auto Over $5000,2135-01,Theft of Motor Vehicle,6,Property Crime,1,DUFFERIN CRES / DUFFERIN CRESCENT STRD,28193,Northfield,5,49.183363,-123.979751
4201201512414,2015-12414,5/11/2015 7:06:00 AM,Theft of Truck Over $5000,2135-02,Theft of Motor Vehicle,6,Property Crime,1,1XX 10TH ST,20785,Harewood,10,49.133471,-123.926661
4201201513191,2015-13191,5/15/2015 6:00:00 PM,Theft of Truck Over $5000,2135-02,Theft of Motor Vehicle,6,Property Crime,1,12XX STEWART AVE,26685,Newcastle/brechin,16,49.183345,-123.947091
4201201512732,2015-12732,5/14/2015 6:56:00 AM,Theft of Truck Over $5000,2135-02,Theft of Motor Vehicle,6,Property Crime,1,X FINLAYSON ST,27218,South End,6,49.159882,-123.934801
4201201512878,2015-12878,5/15/2015 3:50:00 PM,Theft of Truck Over $5000,2135-02,Theft of Motor Vehicle,6,Property Crime,1,1XX FRONT ST,27489,Downtown,2,49.166825,-123.935739
4201201511215,2015-11215,4/29/2015 12:01:00 AM,Theft of Truck Over $5000,2135-02,Theft of Motor Vehicle,6,Property Crime,1,48XX FAIRBROOK CRES,27507,Rutherford,12,49.222636,-124.017322
4201201511027,2015-11027,4/27/2015 1:02:00 PM,Theft of Truck Over $5000,2135-02,Theft of Motor Vehicle,6,Property Crime,1,18XX FREMONT RD,27876,Northfield,5,49.193995,-123.981603
4201201510982,2015-10982,4/27/2015 8:43:00 AM,Theft of Truck Over $5000,2135-02,Theft of Motor Vehicle,6,Property Crime,1,18XX FREMONT RD,27876,Northfield,5,49.193995,-123.981603
4201201513713,2015-13713,5/23/2015 8:08:00 AM,Theft of Truck Over $5000,2135-02,Theft of Motor Vehicle,6,Property Crime,1,26XX HIGHLAND BLVD,27996,Departure Bay,3,49.19722,-123.981537
420120159004,2015-9004,4/7/2015 11:51:00 AM,Theft of Truck Over $5000,2135-02,Theft of Motor Vehicle,6,Property Crime,1,6XX TRANS-CANADA HWY,28040,Newcastle/brechin,16,49.189334,-123.951762
4201201513709,2015-13709,5/22/2015 10:00:00 PM,Theft of Truck Over $5000,2135-02,Theft of Motor Vehicle,6,Property Crime,1,1XX COWLING PL,28206,Chase River,8,49.122994,-123.922302
4201201513034,2015-13034,5/17/2015 1:17:00 AM,Theft of Truck Over $5000,2135-02,Theft of Motor Vehicle,6,Property Crime,1,1XX DORIC AVE,28272,University District,19,49.169442,-123.958092
4201201514592,2015-14592,5/30/2015 7:00:00 PM,Theft of Truck Over $5000,2135-02,Theft of Motor Vehicle,6,Property Crime,1,LATIMER RD / CARMEN RD,28310,Northfield,5,49.189757,-123.979788
4201201516739,2015-16739,6/18/2015 12:48:00 AM,Theft of Truck Over $5000,2135-02,Theft of Motor Vehicle,6,Property Crime,1,6XX  BEACH DR,28460,Newcastle/brechin,16,49.190745,-123.955667
420120155477,2015-5477,2/27/2015 10:27:00 AM,Theft of Motorcycle Over $5000,2135-03,Theft of Motor Vehicle,6,Property Crime,1,32XX ROCK CITY RD,21923,Rutherford,12,49.212834,-123.994011
420120157252,2015-7252,3/19/2015 11:08:00 AM,Theft of Motorcycle Over $5000,2135-03,Theft of Motor Vehicle,6,Property Crime,1,3XX ROSEHILL ST,22370,Newcastle/brechin,16,49.176157,-123.94689
4201201513708,2015-13708,5/22/2015 11:45:00 AM,Theft of Motorcycle Over $5000,2135-03,Theft of Motor Vehicle,6,Property Crime,1,21XX WOODTHRUSH PL,26629,Westwood,18,49.165241,-123.988828
4201201510393,2015-10393,4/20/2015 6:45:00 PM,Theft of Motorcycle Over $5000,2135-03,Theft of Motor Vehicle,6,Property Crime,1,XX 10TH ST,27082,Harewood,10,49.130855,-123.923303
4201201511908,2015-11908,5/6/2015 3:22:00 PM,Theft of Motorcycle Over $5000,2135-03,Theft of Motor Vehicle,6,Property Crime,1,1XX FRONT ST,27140,Downtown,2,49.164412,-123.93156
420120157040,2015-7040,3/16/2015 9:30:00 PM,Theft of Motorcycle Over $5000,2135-03,Theft of Motor Vehicle,6,Property Crime,1,25XX BOWEN RD,27290,Diver Lake,13,49.203572,-124.001502
420120157372,2015-7372,3/20/2015 2:44:00 PM,Theft of Motorcycle Over $5000,2135-03,Theft of Motor Vehicle,6,Property Crime,1,54XX LOST LAKE RD,27967,North Slope,7,49.230357,-124.00583
4201201518525,2015-18525,7/2/2015 4:36:00 PM,Take Auto Without Consent Over $5000,2135-05,Theft of Motor Vehicle,6,Property Crime,1,15XX ESTEVAN RD,20506,Newcastle/brechin,16,49.185796,-123.956212
4201201517699,2015-17699,6/25/2015 4:15:00 PM,Take Auto Without Consent Over $5000,2135-05,Theft of Motor Vehicle,6,Property Crime,1,32XX ISLAND HWY N,21914,Rutherford,12,49.205092,-124.007251
420120156234,2015-6234,3/8/2015 7:25:00 AM,Take Auto Without Consent Over $5000,2135-05,Theft of Motor Vehicle,6,Property Crime,1,3XX PRIDEAUX ST,27033,Downtown,2,49.165051,-123.944274
420120157675,2015-7675,3/24/2015 9:11:00 AM,Take Auto Without Consent Over $5000,2135-05,Theft of Motor Vehicle,6,Property Crime,1,64XX HAMMOND BAY RD,27186,Dover,11,49.234447,-124.043565
4201201510367,2015-10367,4/20/2015 4:25:00 PM,Take Auto Without Consent Over $5000,2135-05,Theft of Motor Vehicle,6,Property Crime,1,55XX VENTURA DR,27306,Rutherford,12,49.232968,-124.02297
420120156602,2015-6602,3/12/2015 2:07:00 PM,Take Auto Without Consent Over $5000,2135-05,Theft of Motor Vehicle,6,Property Crime,1,MACHLEARY ST / BOWEN RD,27939,Downtown,2,49.170585,-123.950197
4201201511166,2015-11166,4/28/2015 8:30:00 PM,Take Auto Without Consent Over $5000,2135-05,Theft of Motor Vehicle,6,Property Crime,1,37XX COTTLEVIEW DR,28133,Rutherford,12,49.218397,-124.007488
4201201514462,2015-14462,5/30/2015 7:21:00 AM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,10XX ST GEORGE CRES,20268,Townsite,17,49.181776,-123.964421
420120155075,2015-5075,2/28/2015 3:05:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,16XX DUFFERIN CRES,20572,Northfield,5,49.184184,-123.976315
4201201512478,2015-12478,5/11/2015 4:51:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,1XX 10TH ST,20785,Harewood,10,49.133471,-123.926661
420120156667,2015-6667,3/13/2015 6:59:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,1XX WAKESIAH AVE,21050,University District,19,49.168243,-123.962506
4201201514934,2015-14934,6/3/2015 12:17:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,47XX UPLANDS DR,22573,Rutherford,12,49.22198,-124.030492
4201201517393,2015-17393,6/23/2015 11:20:00 AM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,4XX SELBY ST,22823,Downtown,2,49.162419,-123.940162
420120155073,2015-5073,2/20/2015 12:30:00 AM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,5XX ALBERT ST,23295,Downtown,2,49.161104,-123.939681
4201201516064,2015-16064,6/12/2015 5:59:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,64XX METRAL DR,23699,Pleasant Valley,20,49.231774,-124.044187
420120158926,2015-8926,4/6/2015 12:39:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,6XX COMOX RD,23894,Downtown,2,49.17033,-123.946327
4201201517683,2015-17683,6/25/2015 2:10:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,6XX TERMINAL AVE,23977,Downtown,2,49.163786,-123.934558
420120155968,2015-5968,3/6/2015 10:00:00 AM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,6XX TOWNSITE RD,23979,Townsite,17,49.17697,-123.956113
4201201511615,2015-11615,5/3/2015 1:04:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,7XX 3RD ST,23998,University District,19,49.162809,-123.963853
4201201510993,2015-10993,4/27/2015 9:59:00 AM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,7XX 3RD ST,23998,University District,19,49.162809,-123.963853
4201201518539,2015-18539,7/2/2015 6:42:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,X MAKI RD,25432,Chase River,8,49.130315,-123.913681
420120155942,2015-5942,3/5/2015 8:15:00 AM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,XX BASTION ST,25486,Downtown,2,49.166864,-123.936197
4201201517149,2015-17149,6/20/2015 10:00:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,XX PRIDEAUX ST,25618,Downtown,2,49.171425,-123.945796
420120156880,2015-6880,3/14/2015 11:47:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,XX VIEW ST,25665,South End,6,49.153718,-123.937624
4201201510422,2015-10422,4/20/2015 5:00:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,XX TOWNSITE RD,25819,Newcastle/brechin,16,49.177973,-123.943379
4201201516805,2015-16805,6/18/2015 2:22:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,XX ARENA ST,26062,Downtown,2,49.17072,-123.939566
4201201517405,2015-17405,6/21/2015 5:00:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,3XX TERMINAL AVE N,26136,Newcastle/brechin,16,49.175616,-123.946595
4201201513568,2015-13568,5/21/2015 2:00:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,3XX TERMINAL AVE N,26136,Newcastle/brechin,16,49.175616,-123.946595
4201201515983,2015-15983,6/11/2015 9:00:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,63XX MCROBB AVE,26494,Dover,11,49.238654,-124.039738
4201201517065,2015-17065,6/20/2015 5:44:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,41XX MOSTAR RD,26531,Diver Lake,13,49.209694,-124.035163
420120156426,2015-6426,2/28/2015 5:56:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,66XX ISLAND HWY N,26592,Dover,11,49.236059,-124.045561
4201201516269,2015-16269,6/14/2015 8:38:00 AM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,XX MACHLEARY ST,26616,Downtown,2,49.169102,-123.949847
420120155990,2015-5990,3/5/2015 5:21:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,2XX TERMINAL AVE,26636,Downtown,2,49.16665,-123.939165
420120159715,2015-9715,4/14/2015 2:57:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,7XX TERMINAL AVE N,26717,Newcastle/brechin,16,49.178769,-123.948133
4201201510146,2015-10146,4/18/2015 12:00:01 AM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,XX HOWARD AVE,26723,University District,19,49.169404,-123.955198
420120156140,2015-6140,3/7/2015 6:43:00 AM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,1XX ACACIA AVE,26732,University District,19,49.168355,-123.959569
420120156475,2015-6475,2/22/2015 6:00:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,3XX MILTON ST,26824,Downtown,2,49.163387,-123.944613
4201201516988,2015-16988,6/19/2015 11:24:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,3XX SELBY ST,26825,Downtown,2,49.164258,-123.942011
4201201515260,2015-15260,6/6/2015 11:23:00 AM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,11XX SEAFIELD CRES,26849,Townsite,17,49.183271,-123.967803
420120158939,2015-8939,4/6/2015 2:24:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,2XX NICOL ST,26863,South End,6,49.157023,-123.933962
420120156050,2015-6050,3/8/2015 12:45:00 PM,Theft of Auto Under $5000,2135-06,Theft of Motor Vehicle,6,Property Crime,1,16XX CRESCENT VIEW DR,26898,Northfield,5,49.184613,-123.97431
